fantasy_bat_prev_1,fantasy_bowl_prev_1,fantasy_field_prev_1,fantasy_bat_prev_2,fantasy_bowl_prev_2,fantasy_field_prev_2,total_runs_prev_1,total_runs_prev_2,avg_runs_per_inning_prev_1,avg_runs_per_inning_prev_2,boundaries_prev_1,boundaries_prev_2,sixes_prev_1,sixes_prev_2,average_sixes_per_inning_prev_1,average_sixes_per_inning_prev_2,fours_prev_1,fours_prev_2,average_fours_per_inning_prev_1,average_fours_per_inning_prev_2,boundary_percent_per_inning_prev_1,boundary_percent_per_inning_prev_2,wickets_prev_1,wickets_prev_2,avg_wickets_per_inning_prev_1,avg_wickets_per_inning_prev_2,catches_taken_prev_1,catches_taken_prev_2,stumped_outs_made_prev_1,stumped_outs_made_prev_2,run_outs_made_prev_1,run_outs_made_prev_2,balls_faced_prev_1,balls_faced_prev_2,avg_balls_faced_per_inning_prev_1,avg_balls_faced_per_inning_prev_2,avg_batting_sr_per_inning_prev_1,avg_batting_sr_per_inning_prev_2,avg_runs_ball_per_inning_prev_1,avg_runs_ball_per_inning_prev_2,overs_bowled_prev_1,overs_bowled_prev_2,bowls_bowled_prev_1,bowls_bowled_prev_2,average_bowls_bowled_per_inning_prev_1,average_bowls_bowled_per_inning_prev_2,avg_economy_rate_per_inning_prev_1,avg_economy_rate_per_inning_prev_2,average_consecutive_dot_balls_prev_1,average_consecutive_dot_balls_prev_2,runs_given_prev_1,runs_given_prev_2,runs_given_ball_per_inning_prev_1,runs_given_ball_per_inning_prev_2,batting_sr_aa_prev_1,batting_sr_aa_prev_2,bat_points,bowl_points,field_points,batting_points,bowling_points,fielding_points,total_runs,avg_runs_per_inning,boundaries,sixes,average_sixes_per_inning,fours,average_fours_per_inning,boundary_percent_per_inning,wickets,avg_wickets_per_inning,catches_taken,stumped_outs_made,run_outs_made,balls_faced,avg_balls_faced_per_inning,avg_batting_sr_per_inning,avg_runs_ball_per_inning,overs_bowled,bowls_bowled,average_bowls_bowled_per_inning,avg_economy_rate_per_inning,average_consecutive_dot_balls,runs_given,runs_given_ball_per_inning,batting_sr_aa
-6.0,0.0,0,9.0,0.0,28,16.0,102.0,16.0,51.0,2.0,14.0,0.0,3.0,0.0,1.5,2.0,11.0,2.0,5.5,4.761904761904762,4.45859872611465,0.0,0.0,0.0,0.0,0,3,0,0,0,0,42.0,157.0,42.0,78.5,38.095238095238095,32.48407643312102,0.38095238095238093,0.3248407643312102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.15263291139241,15.417367088607593,-2.0,0.0,36,-2.0,0.0,36,42.0,21.0,6.0,0.0,0.0,6.0,3.0,3.409090909090909,0.0,0.0,4,0,0,88.0,44.0,23.863636363636363,0.23863636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.417367088607593
-2.0,0.0,36,-6.0,0.0,0,42.0,16.0,21.0,16.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,2.0,3.409090909090909,4.761904761904762,0.0,0.0,0.0,0.0,4,0,0,0,0,0,88.0,42.0,44.0,42.0,23.863636363636363,38.095238095238095,0.23863636363636365,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.417367088607593,-13.15263291139241,0.0,0.0,0,0.0,0.0,0,45.0,22.5,7.0,1.0,0.5,6.0,3.0,4.861111111111111,0.0,0.0,0,0,0,72.0,36.0,31.25,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687367088607587
-1.0,6.0,0,11.0,0.0,0,4.0,109.0,2.0,54.5,1.0,18.0,0.0,1.0,0.0,0.5,1.0,17.0,0.5,8.5,5.555555555555555,4.455445544554456,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9.0,202.0,4.5,101.0,22.22222222222222,26.980198019801982,0.2222222222222222,0.2698019801980198,2.0,0.0,12.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,1.3333333333333333,0.0,15.417367088607593,3.897367088607588,-5.0,6.0,0,-5.0,6.0,0,13.0,6.5,3.0,0.0,0.0,3.0,1.5,6.0,0.0,0.0,0,0,0,25.0,12.5,26.0,0.26,3.0,18.0,9.0,3.1666666666666665,2.0,19.0,0.5277777777777778,0.0
-5.0,6.0,0,-1.0,6.0,0,13.0,4.0,6.5,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.5,0.5,6.0,5.555555555555555,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.0,9.0,12.5,4.5,26.0,22.22222222222222,0.26,0.2222222222222222,3.0,2.0,18.0,12.0,9.0,12.0,3.1666666666666665,8.0,2.0,0.0,19.0,16.0,0.5277777777777778,1.3333333333333333,0.0,15.417367088607593,-3.0,0.0,0,-3.0,0.0,0,50.0,50.0,5.0,0.0,0.0,5.0,5.0,6.578947368421052,0.0,0.0,0,0,0,76.0,76.0,65.78947368421052,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.537367088607596
-3.0,0.0,0,-5.0,6.0,0,50.0,13.0,50.0,6.5,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.5,6.578947368421052,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,76.0,25.0,76.0,12.5,65.78947368421052,26.0,0.6578947368421053,0.26,0.0,3.0,0.0,18.0,0.0,9.0,0.0,3.1666666666666665,0.0,2.0,0.0,19.0,0.0,0.5277777777777778,14.537367088607596,0.0,-4.0,0.0,0,-4.0,0.0,0,35.0,17.5,4.0,0.0,0.0,4.0,2.0,2.73972602739726,0.0,0.0,0,0,0,73.0,36.5,23.972602739726028,0.23972602739726026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2526329113924106
-4.0,0.0,0,-3.0,0.0,0,35.0,50.0,17.5,50.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,2.73972602739726,6.578947368421052,0.0,0.0,0.0,0.0,0,0,0,0,0,0,73.0,76.0,36.5,76.0,23.972602739726028,65.78947368421052,0.23972602739726026,0.6578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2526329113924106,14.537367088607596,4.0,6.0,8,4.0,6.0,8,82.0,41.0,10.0,2.0,1.0,8.0,4.0,4.385964912280702,0.0,0.0,1,0,0,114.0,57.0,35.96491228070175,0.35964912280701755,4.0,24.0,24.0,3.75,1.0,15.0,0.625,0.0
-3.0,0.0,0,1.0,0.0,0,44.0,48.0,22.0,24.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,9.0,2.5,4.5,4.237288135593221,4.7368421052631575,0.0,0.0,0.0,0.0,0,0,0,0,0,0,59.0,95.0,29.5,47.5,37.28813559322034,25.263157894736842,0.3728813559322034,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.747367088607589,-16.872632911392408,-3.0,0.0,0,-3.0,0.0,0,21.0,10.5,4.0,1.0,0.5,3.0,1.5,8.0,0.0,0.0,0,0,0,25.0,12.5,42.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88736708860759
-3.0,0.0,0,-3.0,0.0,0,21.0,44.0,10.5,22.0,4.0,5.0,1.0,0.0,0.5,0.0,3.0,5.0,1.5,2.5,8.0,4.237288135593221,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.0,59.0,12.5,29.5,42.0,37.28813559322034,0.42,0.3728813559322034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88736708860759,3.747367088607589,16.0,0.0,8,16.0,0.0,8,191.0,191.0,23.0,1.0,1.0,22.0,22.0,6.744868035190616,0.0,0.0,1,0,0,341.0,341.0,56.011730205278596,0.5601173020527859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.757367088607587
16.0,0.0,8,-3.0,0.0,0,191.0,21.0,191.0,10.5,23.0,4.0,1.0,1.0,1.0,0.5,22.0,3.0,22.0,1.5,6.744868035190616,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,341.0,25.0,341.0,12.5,56.011730205278596,42.0,0.5601173020527859,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.757367088607587,5.88736708860759,-7.0,0.0,0,-7.0,0.0,0,25.0,12.5,1.0,0.0,0.0,1.0,0.5,0.8333333333333334,0.0,0.0,0,0,0,60.0,30.0,20.833333333333332,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.922632911392412
-7.0,0.0,0,16.0,0.0,8,25.0,191.0,12.5,191.0,1.0,23.0,0.0,1.0,0.0,1.0,1.0,22.0,0.5,22.0,0.8333333333333334,6.744868035190616,0.0,0.0,0.0,0.0,0,1,0,0,0,0,60.0,341.0,30.0,341.0,20.833333333333332,56.011730205278596,0.20833333333333334,0.5601173020527859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.922632911392412,4.757367088607587,-2.0,0.0,0,-2.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,2.0,25.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241
-7.0,0.0,40,-5.0,0.0,12,8.0,14.0,4.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,1.5,1.7857142857142858,3.9473684210526314,0.0,0.0,0.0,0.0,3,0,1,1,0,0,28.0,38.0,14.0,19.0,14.285714285714286,18.42105263157895,0.14285714285714285,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.56263291139241,-7.922632911392412,-5.0,0.0,44,-5.0,0.0,44,23.0,11.5,3.0,0.0,0.0,3.0,1.5,2.8846153846153846,0.0,0.0,5,0,0,52.0,26.0,22.115384615384617,0.22115384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127367088607592
-5.0,0.0,44,-7.0,0.0,40,23.0,8.0,11.5,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.5,0.5,2.8846153846153846,1.7857142857142858,0.0,0.0,0.0,0.0,5,3,0,1,0,0,52.0,28.0,26.0,14.0,22.115384615384617,14.285714285714286,0.22115384615384615,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127367088607592,-43.56263291139241,2.0,0.0,60,2.0,0.0,60,56.0,56.0,9.0,1.0,1.0,8.0,8.0,11.538461538461538,0.0,0.0,4,2,0,78.0,78.0,71.7948717948718,0.717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5373670886076
2.0,0.0,60,-5.0,0.0,44,56.0,23.0,56.0,11.5,9.0,3.0,1.0,0.0,1.0,0.0,8.0,3.0,8.0,1.5,11.538461538461538,2.8846153846153846,0.0,0.0,0.0,0.0,4,5,2,0,0,0,78.0,52.0,78.0,26.0,71.7948717948718,22.115384615384617,0.717948717948718,0.22115384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5373670886076,1.127367088607592,13.0,0.0,60,13.0,0.0,60,138.0,138.0,17.0,4.0,4.0,13.0,13.0,7.456140350877193,0.0,0.0,4,2,0,228.0,228.0,60.526315789473685,0.6052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27736708860759
-8.0,172.0,8,-6.0,147.0,16,5.0,10.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.857142857142857,6.0,5.0,3.0,2.5,1,2,0,0,0,0,29.0,35.0,29.0,17.5,17.24137931034483,14.285714285714286,0.1724137931034483,0.14285714285714285,23.0,35.5,138.0,213.0,69.0,106.5,2.5652173913043477,2.1690140845070425,3.0,3.0,118.0,154.0,0.427536231884058,0.3615023474178404,0.0,0.0,-2.0,6.0,0,-2.0,6.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.0,3.0,16.666666666666668,0.16666666666666666,14.0,84.0,42.0,1.5357142857142858,0.0,43.0,0.25595238095238093,48.74736708860759
19.0,0.0,8,-4.0,0.0,28,191.0,26.0,95.5,13.0,25.0,4.0,2.0,0.0,1.0,0.0,23.0,4.0,11.5,2.0,7.142857142857143,4.761904761904762,0.0,0.0,0.0,0.0,1,3,0,0,0,0,175.0,42.0,87.5,21.0,54.57142857142857,30.952380952380953,0.5457142857142857,0.30952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.23736708860758,15.417367088607593,-3.0,0.0,8,-3.0,0.0,8,29.0,14.5,5.0,0.0,0.0,5.0,2.5,7.142857142857143,0.0,0.0,1,0,0,35.0,17.5,41.42857142857143,0.4142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.74736708860759
-3.0,0.0,8,19.0,0.0,8,29.0,191.0,14.5,95.5,5.0,25.0,0.0,2.0,0.0,1.0,5.0,23.0,2.5,11.5,7.142857142857143,7.142857142857143,0.0,0.0,0.0,0.0,1,1,0,0,0,0,35.0,175.0,17.5,87.5,41.42857142857143,54.57142857142857,0.4142857142857143,0.5457142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.74736708860759,74.23736708860758,-2.0,0.0,28,-2.0,0.0,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3.0,3.0,33.333333333333336,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.922632911392412
3.0,0.0,16,18.0,0.0,16,66.0,123.0,33.0,61.5,11.0,23.0,0.0,3.0,0.0,1.5,11.0,20.0,5.5,10.0,4.074074074074074,11.979166666666666,0.0,0.0,0.0,0.0,2,2,0,0,0,0,135.0,96.0,67.5,48.0,24.444444444444443,64.0625,0.24444444444444444,0.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7926329113924098,89.9273670886076,-1.0,0.0,8,-1.0,0.0,8,48.0,24.0,7.0,0.0,0.0,7.0,3.5,3.0434782608695654,0.0,0.0,1,0,0,115.0,57.5,20.869565217391305,0.20869565217391303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.62263291139241
-1.0,0.0,8,3.0,0.0,16,48.0,66.0,24.0,33.0,7.0,11.0,0.0,0.0,0.0,0.0,7.0,11.0,3.5,5.5,3.0434782608695654,4.074074074074074,0.0,0.0,0.0,0.0,1,2,0,0,0,0,115.0,135.0,57.5,67.5,20.869565217391305,24.444444444444443,0.20869565217391303,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.62263291139241,-3.7926329113924098,-4.0,0.0,0,-4.0,0.0,0,35.0,17.5,4.0,0.0,0.0,4.0,2.0,2.9411764705882355,0.0,0.0,0,0,0,68.0,34.0,25.735294117647058,0.25735294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437367088607587
-6.0,0.0,8,0.0,0.0,8,11.0,31.0,5.5,15.5,2.0,5.0,0.0,3.0,0.0,1.5,2.0,2.0,1.0,1.0,3.8461538461538463,13.88888888888889,0.0,0.0,0.0,0.0,1,1,0,0,0,0,26.0,18.0,13.0,9.0,21.153846153846153,86.11111111111111,0.21153846153846154,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.67263291139241,157.8373670886076,2.0,0.0,0,2.0,0.0,0,54.0,27.0,9.0,1.0,0.5,8.0,4.0,5.69620253164557,0.0,0.0,0,0,0,79.0,39.5,34.177215189873415,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.75263291139241
2.0,0.0,0,-6.0,0.0,8,54.0,11.0,27.0,5.5,9.0,2.0,1.0,0.0,0.5,0.0,8.0,2.0,4.0,1.0,5.69620253164557,3.8461538461538463,0.0,0.0,0.0,0.0,0,1,0,0,0,0,79.0,26.0,39.5,13.0,34.177215189873415,21.153846153846153,0.34177215189873417,0.21153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.75263291139241,-19.67263291139241,-3.0,0.0,16,-3.0,0.0,16,29.0,14.5,5.0,0.0,0.0,5.0,2.5,8.620689655172415,0.0,0.0,2,0,0,29.0,14.5,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74736708860759
10.0,0.0,8,-1.0,0.0,8,119.0,45.0,59.5,22.5,14.0,6.0,4.0,1.0,2.0,0.5,10.0,5.0,5.0,2.5,3.8043478260869565,6.521739130434782,0.0,0.0,0.0,0.0,1,1,0,0,0,0,184.0,46.0,92.0,23.0,32.33695652173913,48.91304347826087,0.3233695652173913,0.4891304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241,57.07736708860759,1.0,0.0,8,1.0,0.0,8,91.0,45.5,8.0,1.0,0.5,7.0,3.5,2.6666666666666665,0.0,0.0,1,0,0,150.0,75.0,30.333333333333332,0.30333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38736708860759
-6.0,0.0,16,2.0,0.0,0,23.0,76.0,11.5,38.0,2.0,9.0,0.0,1.0,0.0,0.5,2.0,8.0,1.0,4.0,2.3255813953488373,6.25,0.0,0.0,0.0,0.0,2,0,0,0,0,0,43.0,72.0,21.5,36.0,26.74418604651163,52.77777777777778,0.26744186046511625,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74736708860759,83.03736708860758,2.0,0.0,0,2.0,0.0,0,70.0,35.0,9.0,1.0,0.5,8.0,4.0,4.054054054054054,0.0,0.0,0,0,0,111.0,55.5,31.53153153153153,0.3153153153153153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241
2.0,0.0,0,-6.0,0.0,16,70.0,23.0,35.0,11.5,9.0,2.0,1.0,0.0,0.5,0.0,8.0,2.0,4.0,1.0,4.054054054054054,2.3255813953488373,0.0,0.0,0.0,0.0,0,2,0,0,0,0,111.0,43.0,55.5,21.5,31.53153153153153,26.74418604651163,0.3153153153153153,0.26744186046511625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241,48.74736708860759,-7.0,0.0,8,-7.0,0.0,8,5.0,2.5,1.0,0.0,0.0,1.0,0.5,3.8461538461538463,0.0,0.0,1,0,0,13.0,6.5,19.23076923076923,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.417367088607593
19.0,0.0,8,-7.0,0.0,16,148.0,13.0,74.0,6.5,23.0,1.0,4.0,0.0,2.0,0.0,19.0,1.0,9.5,0.5,6.388888888888889,3.125,0.0,0.0,0.0,0.0,1,2,0,0,0,0,180.0,16.0,90.0,8.0,41.111111111111114,40.625,0.4111111111111111,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.74736708860759,30.567367088607583,13.0,0.0,0,13.0,0.0,0,119.0,59.5,16.0,5.0,2.5,11.0,5.5,5.194805194805195,0.0,0.0,0,0,0,154.0,77.0,38.63636363636363,0.38636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.43263291139241
13.0,0.0,0,19.0,0.0,8,119.0,148.0,59.5,74.0,16.0,23.0,5.0,4.0,2.5,2.0,11.0,19.0,5.5,9.5,5.194805194805195,6.388888888888889,0.0,0.0,0.0,0.0,0,1,0,0,0,0,154.0,180.0,77.0,90.0,38.63636363636363,41.111111111111114,0.38636363636363635,0.4111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.43263291139241,23.74736708860759,15.0,0.0,12,15.0,0.0,12,124.0,62.0,20.0,3.0,1.5,17.0,8.5,8.620689655172415,0.0,0.0,0,1,0,116.0,58.0,53.44827586206897,0.5344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.43736708860759
-3.0,0.0,16,3.0,0.0,8,38.0,68.0,19.0,68.0,5.0,9.0,0.0,2.0,0.0,2.0,5.0,7.0,2.5,7.0,3.5211267605633805,20.930232558139537,0.0,0.0,0.0,0.0,2,1,0,0,0,0,71.0,43.0,35.5,43.0,26.760563380281692,158.13953488372093,0.2676056338028169,1.5813953488372092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.48263291139241,106.88736708860758,-6.0,0.0,8,-6.0,0.0,8,12.0,6.0,2.0,0.0,0.0,2.0,1.0,4.545454545454546,0.0,0.0,1,0,0,22.0,11.0,27.272727272727273,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25263291139241
6.0,147.0,8,-8.0,114.0,0,86.0,8.0,86.0,8.0,12.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,9.67741935483871,0.0,5.0,4.0,2.5,2.0,1,0,0,0,0,0,124.0,13.0,124.0,13.0,69.35483870967742,61.53846153846154,0.6935483870967742,0.6153846153846154,23.166666666666668,19.333333333333332,139.0,116.0,69.5,58.0,1.6618705035971222,1.6034482758620692,0.0,4.0,77.0,62.0,0.27697841726618705,0.2672413793103448,18.097367088607584,0.0,-7.0,85.0,8,-7.0,85.0,8,5.0,2.5,1.0,0.0,0.0,1.0,0.5,2.380952380952381,3.0,1.5,1,0,0,21.0,10.5,11.904761904761905,0.11904761904761904,27.666666666666668,166.0,83.0,1.8072289156626504,0.0,100.0,0.30120481927710846,-51.25263291139241
-7.0,85.0,8,6.0,147.0,8,5.0,86.0,2.5,86.0,1.0,12.0,0.0,2.0,0.0,2.0,1.0,10.0,0.5,10.0,2.380952380952381,9.67741935483871,3.0,5.0,1.5,2.5,1,1,0,0,0,0,21.0,124.0,10.5,124.0,11.904761904761905,69.35483870967742,0.11904761904761904,0.6935483870967742,27.666666666666668,23.166666666666668,166.0,139.0,83.0,69.5,1.8072289156626504,1.6618705035971222,0.0,0.0,100.0,77.0,0.30120481927710846,0.27697841726618705,-51.25263291139241,18.097367088607584,-8.0,272.0,0,-8.0,272.0,0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0,0,0,47.0,23.5,21.27659574468085,0.2127659574468085,35.833333333333336,215.0,107.5,1.6744186046511627,3.0,120.0,0.27906976744186046,0.0
7.0,172.0,0,-2.0,147.0,0,113.0,1.0,113.0,1.0,13.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,11.0,0.0,9.774436090225564,0.0,6.0,5.0,3.0,2.5,0,0,0,0,0,0,133.0,4.0,133.0,4.0,84.9624060150376,25.0,0.849624060150376,0.25,34.0,30.0,204.0,180.0,102.0,90.0,1.7205882352941178,1.5833333333333333,0.0,3.0,117.0,95.0,0.2867647058823529,0.2638888888888889,33.70736708860758,0.0,-7.0,31.0,0,-7.0,31.0,0,15.0,7.5,1.0,0.0,0.0,1.0,0.5,2.0,1.0,0.5,0,0,0,25.0,12.5,30.0,0.3,18.0,108.0,54.0,2.7777777777777777,0.0,100.0,0.46296296296296297,-51.25263291139241
-7.0,31.0,0,7.0,172.0,0,15.0,113.0,7.5,113.0,1.0,13.0,0.0,2.0,0.0,2.0,1.0,11.0,0.5,11.0,2.0,9.774436090225564,1.0,6.0,0.5,3.0,0,0,0,0,0,0,25.0,133.0,12.5,133.0,30.0,84.9624060150376,0.3,0.849624060150376,18.0,34.0,108.0,204.0,54.0,102.0,2.7777777777777777,1.7205882352941178,0.0,0.0,100.0,117.0,0.46296296296296297,0.2867647058823529,-51.25263291139241,33.70736708860758,-7.0,85.0,8,-7.0,85.0,8,14.0,7.0,1.0,0.0,0.0,1.0,0.5,1.1904761904761905,3.0,1.5,1,0,0,42.0,21.0,16.666666666666668,0.16666666666666666,31.0,186.0,93.0,1.7741935483870968,3.0,110.0,0.2956989247311828,0.0
-4.0,56.0,0,2.0,85.0,0,17.0,12.0,17.0,12.0,4.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,13.333333333333334,40.0,2.0,3.0,1.0,1.5,0,0,0,0,0,0,30.0,5.0,30.0,5.0,56.666666666666664,240.0,0.5666666666666667,2.4,11.0,23.0,66.0,138.0,33.0,69.0,1.7727272727272727,1.3695652173913044,0.0,6.0,39.0,63.0,0.29545454545454547,0.22826086956521738,5.417367088607591,0.0,-2.0,56.0,8,-2.0,56.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0,0,1.0,1.0,0.0,0.0,10.0,60.0,30.0,1.6,3.0,32.0,0.26666666666666666,0.0
-1.0,147.0,8,-2.0,172.0,0,7.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.11111111111111,0.0,5.0,6.0,2.5,3.0,1,0,0,0,0,0,9.0,1.0,9.0,1.0,77.77777777777777,100.0,0.7777777777777778,1.0,21.0,28.0,126.0,168.0,63.0,84.0,1.7619047619047619,1.1964285714285714,0.0,6.0,74.0,67.0,0.29365079365079366,0.19940476190476192,26.52736708860759,0.0,-2.0,85.0,0,-2.0,85.0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0,0,0,7.0,3.5,7.142857142857143,0.07142857142857142,27.0,162.0,81.0,1.2962962962962963,0.0,70.0,0.21604938271604937,-17.922632911392412
-2.0,56.0,8,0.0,56.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.166666666666668,21.0,121.0,126.0,60.5,63.0,1.537190082644628,1.8095238095238095,0.0,5.0,62.0,76.0,0.256198347107438,0.30158730158730157,-51.25263291139241,0.0,-7.0,56.0,0,-7.0,56.0,0,4.0,2.0,1.0,0.0,0.0,1.0,0.5,2.7777777777777777,2.0,1.0,0,0,0,18.0,9.0,11.11111111111111,0.1111111111111111,25.0,150.0,75.0,2.0,0.0,100.0,0.3333333333333333,-26.25263291139241
-7.0,56.0,0,-2.0,56.0,8,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,2.7777777777777777,0.0,2.0,2.0,1.0,1.0,0,1,0,0,0,0,18.0,1.0,9.0,1.0,11.11111111111111,0.0,0.1111111111111111,0.0,25.0,20.166666666666668,150.0,121.0,75.0,60.5,2.0,1.537190082644628,0.0,0.0,100.0,62.0,0.3333333333333333,0.256198347107438,-26.25263291139241,-51.25263291139241,-2.0,6.0,0,-2.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1.0,0.0,0.0,6.0,36.0,36.0,2.6666666666666665,3.0,16.0,0.4444444444444444,0.0
